2025/12/19 16:10:20 INFO  : ds3/test/00c0a5b0b5780839679ddcede9da56df.npy: Copied (new)
2025/12/19 16:14:14 INFO  : ds6/train/c03b59bf0c874ed0e7ed37cbcf6986cd.npy: Copied (new)
2025/12/19 16:14:14 INFO  : ds6/train/c0b62d27df707324956aecee6df9bc67.npy: Copied (new)
2025/12/19 16:14:14 INFO  : ds6/train/c0187d5856ef96be2bd038e0c9a07cb9.npy: Copied (new)
2025/12/19 16:14:15 INFO  : ds6/train/c02c26b5b4356f837bbb491b18b95bb6.npy: Copied (new)
2025/12/19 16:14:15 INFO  : ds6/train/c562c71d1655cc0dd0cc4562c011c3e3.npy: Copied (new)
2025/12/19 16:14:15 INFO  : ds6/train/c5be512273e1e5a42d64cc8fcd7e673e.npy: Copied (new)
2025/12/19 16:14:15 INFO  : ds6/train/c0894f2ab369242d086104d3a0c29e0e.npy: Copied (new)
2025/12/19 16:14:15 INFO  : ds6/train/c70cf5a1cbd3140e6b77249acca338e8.npy: Copied (new)
2025/12/19 16:14:16 INFO  : ds6/train/c9868ea2aff4e52d9580493b013a1e62.npy: Copied (new)
2025/12/19 16:14:16 INFO  : ds6/train/c88a286415f2e2d2a604dc9a24e4f94f.npy: Copied (new)
2025/12/19 16:14:16 INFO  : ds6/train/c91c2b4d8bcccddf788bbcc9c9a996d2.npy: Copied (new)
2025/12/19 16:14:17 INFO  : ds6/train/c9e664f6e9d78745f4fb7c8a9f36e5b5.npy: Copied (new)
2025/12/19 16:14:17 INFO  : ds6/train/c6981669676369cb0374f1bbdd80377f.npy: Copied (new)
2025/12/19 16:14:17 INFO  : ds6/train/d00f202941dad4ed74990a4b85f77b4f.npy: Copied (new)
2025/12/19 16:14:17 INFO  : ds6/train/ce0e918c76f0334601e7e23c9bc6d53c.npy: Copied (new)
2025/12/19 16:14:17 INFO  : ds6/train/cca02d6c1c9264f40aa4e90963916307.npy: Copied (new)
2025/12/19 16:14:18 INFO  : ds6/train/ccecf05b8fbc2b81417206f1c2c08604.npy: Copied (new)
2025/12/19 16:14:18 INFO  : ds6/train/d018cb995bc1f3e80057cb3232865889.npy: Copied (new)
2025/12/19 16:14:18 INFO  : ds6/train/cc3c773166422b8f3b7eb3ae59690388.npy: Copied (new)
2025/12/19 16:14:18 INFO  : ds6/train/ca0c1e2d0a33113d6170bc4d2e0e66ca.npy: Copied (new)
2025/12/19 16:14:18 INFO  : ds6/train/c950df8da7a42f779d112741929211f6.npy: Copied (new)
2025/12/19 16:14:18 INFO  : ds6/train/d0c70c851691f2b6008753e36ae1f83f.npy: Copied (new)
2025/12/19 16:14:19 INFO  : ds6/train/d02d4d987d394913e2fe02d3408d1eed.npy: Copied (new)
2025/12/19 16:14:19 INFO  : ds6/train/c2b60907fe1dca2c2ad702d7be846b8c.npy: Copied (new)
2025/12/19 16:14:19 INFO  : ds6/train/d0cecd3416c69c2b7f975f846dfab22f.npy: Copied (new)
2025/12/19 16:14:19 INFO  : ds6/train/d3d561267f78b76f4b5f67d2b027dfc3.npy: Copied (new)
2025/12/19 16:14:20 INFO  : ds6/train/d1b6166c376a63cba48b332420a9d780.npy: Copied (new)
2025/12/19 16:14:21 INFO  : ds6/train/d46daccbaa985c9343956a8e84ac5d8d.npy: Copied (new)
2025/12/19 16:14:21 INFO  : ds6/train/d5842811b9583447a9836a4e672f5e7d.npy: Copied (new)
2025/12/19 16:14:21 INFO  : ds6/train/d14aa956c5340c1010b87ec2446bd210.npy: Copied (new)
2025/12/19 16:14:21 INFO  : ds6/train/d42669cb3aebfd5ab553575b96862cf3.npy: Copied (new)
2025/12/19 16:14:21 INFO  : ds6/train/d8b6fcc51b91fb527bca4786ba57a925.npy: Copied (new)
2025/12/19 16:14:21 INFO  : ds6/train/d42b010d0b5b66b78f887f02b2c7b8e2.npy: Copied (new)
2025/12/19 16:14:21 INFO  : ds6/train/d4e17f74633f3ccf3173c53fcbaf6d35.npy: Copied (new)
2025/12/19 16:14:21 INFO  : ds6/train/d4ef578ac7c69315685c359aa3670ced.npy: Copied (new)
2025/12/19 16:14:22 INFO  : ds6/train/d4db17c35d4133db6903840bc2c6f033.npy: Copied (new)
2025/12/19 16:14:22 INFO  : ds6/train/d9298c82b8240c484e34214c636e18db.npy: Copied (new)
2025/12/19 16:14:22 INFO  : ds6/train/d1428a2b30b93f4d85087c151ead5f17.npy: Copied (new)
2025/12/19 16:14:23 INFO  : ds6/train/d9fb1fe4855d6e0bf84071b95b55587e.npy: Copied (new)
2025/12/19 16:14:23 INFO  : ds6/train/dbac3fce1bfa64174dc3bba9ecc88016.npy: Copied (new)
2025/12/19 16:14:23 INFO  : ds6/train/def0be8377be2579d569e9945b87d913.npy: Copied (new)
2025/12/19 16:14:23 INFO  : ds6/train/da83414239d6abb4085c1d5395cd561e.npy: Copied (new)
2025/12/19 16:14:23 INFO  : ds6/train/da82f914237cbc6f3bc7be2f8e88634c.npy: Copied (new)
2025/12/19 16:14:23 INFO  : ds6/train/dfc0ed3b2ea4bd62f857cce7f0b4d998.npy: Copied (new)
2025/12/19 16:14:23 INFO  : ds6/train/db9f7cdad696941e08d34b9a05f1dd7f.npy: Copied (new)
2025/12/19 16:14:23 INFO  : ds6/train/dc851bff09c5fa8749b8d749537c6833.npy: Copied (new)
2025/12/19 16:14:24 INFO  : ds6/train/e0f6ee2715adb528489046160f08a918.npy: Copied (new)
2025/12/19 16:14:24 INFO  : ds6/train/d764cf3b972e2f1bd037a42bfc1f9457.npy: Copied (new)
2025/12/19 16:14:25 INFO  : ds6/train/e40ab47d3f861892c2a567bfd98daebd.npy: Copied (new)
2025/12/19 16:14:25 INFO  : ds6/train/e0a66d37c83b5b9f6ff1803084be2e37.npy: Copied (new)
2025/12/19 16:14:26 INFO  : ds6/train/e55d7cb232101f805de4676fe12c04ea.npy: Copied (new)
2025/12/19 16:14:26 INFO  : ds6/train/e5050cb8e68bc1cb6932097e848ad5c5.npy: Copied (new)
2025/12/19 16:14:26 INFO  : ds6/train/e5aeda21923587225b65154a12addcd7.npy: Copied (new)
2025/12/19 16:14:26 INFO  : ds6/train/e68c44dd5ab83807d15734b78cf56839.npy: Copied (new)
2025/12/19 16:14:26 INFO  : ds6/train/e64f65879950560c29713e9457d61919.npy: Copied (new)
2025/12/19 16:14:26 INFO  : ds6/train/e6578829693e4c3c36df8ec1b633594d.npy: Copied (new)
2025/12/19 16:14:26 INFO  : ds6/train/e63e008f3062362aaf96fc741c6bd8eb.npy: Copied (new)
2025/12/19 16:14:27 INFO  : ds6/train/e477a517e5d9ed68d2797ea2ad67de84.npy: Copied (new)
2025/12/19 16:14:27 INFO  : ds6/train/dbb956916e0c772ee339d225591e8c55.npy: Copied (new)
2025/12/19 16:14:27 INFO  : ds6/train/e75ebc4372342f7938469b29060ed7d2.npy: Copied (new)
2025/12/19 16:14:27 INFO  : ds6/train/e8e666fe4f17418dc1a45d0c9f051751.npy: Copied (new)
2025/12/19 16:14:28 INFO  : ds6/train/ea8878bda7392c7260993ec6bed3cdec.npy: Copied (new)
2025/12/19 16:14:28 INFO  : ds6/train/e8f064817c835a6fff1c2607c5f26b47.npy: Copied (new)
2025/12/19 16:14:28 INFO  : ds6/train/ea749a4a16ef11a99845ede0f3f66887.npy: Copied (new)
2025/12/19 16:14:28 INFO  : ds6/train/e7fdb941c558a52ac58c576c8da73d49.npy: Copied (new)
2025/12/19 16:14:29 INFO  : ds6/train/eb3c3657da4171d721000d49b098c27c.npy: Copied (new)
2025/12/19 16:14:29 INFO  : ds6/train/eafb6a26f06fc95c9f4a02e31577eb00.npy: Copied (new)
2025/12/19 16:14:29 INFO  : ds6/train/eb4fe6642824b822a37ed7e326a183af.npy: Copied (new)
2025/12/19 16:14:29 INFO  : ds6/train/e9411587e3d80f73fe52f7e9f54e86b3.npy: Copied (new)
2025/12/19 16:14:29 INFO  : ds6/train/e7623019561e38a32ace193f706c9f82.npy: Copied (new)
2025/12/19 16:14:29 INFO  : ds6/train/ed02f592381dadb853e1afee09319148.npy: Copied (new)
2025/12/19 16:14:30 INFO  : ds6/train/ec4501ab4007c7e2c3806db607b80fa1.npy: Copied (new)
2025/12/19 16:14:30 INFO  : ds6/train/f1092e9f1a78544fcbf0ce15ce5b494d.npy: Copied (new)
2025/12/19 16:14:30 INFO  : ds6/train/ed373eb70ba790b684abd1bdbbe36dbf.npy: Copied (new)
2025/12/19 16:14:31 INFO  : ds6/train/ec285e3d0cc9e2a21e58b2f1235e1447.npy: Copied (new)
2025/12/19 16:14:31 INFO  : ds6/train/f374132b2e9c751c55eeed67d7084975.npy: Copied (new)
2025/12/19 16:14:31 INFO  : ds6/train/f4c2d4880b964abc853c1350b8499e6c.npy: Copied (new)
2025/12/19 16:14:31 INFO  : ds6/train/f4e4fb14df2573f04703260081390ba8.npy: Copied (new)
2025/12/19 16:14:31 INFO  : ds6/train/ef5cdf63abb7d57d970166129e7077df.npy: Copied (new)
2025/12/19 16:14:32 INFO  : ds6/train/f566cea1352fa65fc0a251de7e0956eb.npy: Copied (new)
2025/12/19 16:14:32 INFO  : ds6/train/f852d9590c121462ce4d37008a9175d5.npy: Copied (new)
2025/12/19 16:14:32 INFO  : ds6/train/f1f4eda238a15fff5674179ec9b8e4b9.npy: Copied (new)
2025/12/19 16:14:32 INFO  : ds6/train/f8378e1d953a30d106f6dc1370eb5d71.npy: Copied (new)
2025/12/19 16:14:32 INFO  : ds6/train/f880eddd292afe395087e778a83a2bb5.npy: Copied (new)
2025/12/19 16:14:33 INFO  : ds6/train/f881bcdb962803104b4d050b621366b7.npy: Copied (new)
2025/12/19 16:14:33 INFO  : ds6/train/fc56e96b5edaaa3e1efe52c87471d31e.npy: Copied (new)
2025/12/19 16:14:33 INFO  : ds6/train/fb38c338669a894457c985fa0485f431.npy: Copied (new)
2025/12/19 16:14:33 INFO  : ds6/train/ee2cb8e6f6140d8979c97ad9e2482c3c.npy: Copied (new)
2025/12/19 16:14:33 INFO  : ds6/train/fd95b3635727e39489ce651ae13a51e2.npy: Copied (new)
2025/12/19 16:14:34 INFO  : ds6/train/ffd090ce767e99de9d856cbc410dfd2e.npy: Copied (new)
2025/12/19 16:14:34 INFO  : ds6/train/fdc4c11fd4cd147de7747f903bf0a6f0.npy: Copied (new)
2025/12/19 16:14:34 INFO  : ds6/train/fc84a23c5eda9933922a6ff205bfc77a.npy: Copied (new)
2025/12/19 16:14:34 INFO  : ds6/train/ff9803f651c52bf9733181c064b63271.npy: Copied (new)
2025/12/19 16:14:34 INFO  : ds6/test/014835b4092ed9f61a8d84a75fc0b4df.npy: Copied (new)
2025/12/19 16:14:35 INFO  : ds6/train/fe29f91857b8f4f56dcb56dbad3f9d9f.npy: Copied (new)
2025/12/19 16:14:35 INFO  : ds6/test/022093e62f26e3e600c0b80e6c6efe24.npy: Copied (new)
2025/12/19 16:14:36 INFO  : ds6/test/0328f67fb255bbdc057b080eb3f97b06.npy: Copied (new)
2025/12/19 16:14:36 INFO  : ds6/test/040f438cddd5832ea9727aca2833c1b4.npy: Copied (new)
2025/12/19 16:14:36 INFO  : ds6/test/01fcfc48bd89c1814533a7811a3225e4.npy: Copied (new)
2025/12/19 16:14:36 INFO  : ds6/test/039c0056f3ddb89accc77fb9389f2a87.npy: Copied (new)
2025/12/19 16:14:36 INFO  : ds6/test/04d95c6753c375dc49ba04c43784699e.npy: Copied (new)
2025/12/19 16:14:36 INFO  : ds6/test/0060a0d196df927b0c41a6e62f061502.npy: Copied (new)
2025/12/19 16:14:36 INFO  : ds6/test/066be8f73e97d85c803e8b3dcee93612.npy: Copied (new)
2025/12/19 16:14:36 INFO  : ds6/test/02968a9648a1ffba96d9123093746417.npy: Copied (new)
2025/12/19 16:14:37 INFO  : ds6/test/06795a406527deb1a4363c0be4e4139e.npy: Copied (new)
2025/12/19 16:14:37 INFO  : ds6/test/062586a4fe54be92b39877b0f87a4d1c.npy: Copied (new)
2025/12/19 16:14:37 INFO  : ds6/test/067ff0616612a7ce96ce6f372d643826.npy: Copied (new)
2025/12/19 16:14:38 INFO  : ds6/test/0769c2dd997c5e6b8a5cb17a903ded41.npy: Copied (new)
2025/12/19 16:14:38 INFO  : ds6/test/06e164999c6e6b9bd9bfff556b88d2aa.npy: Copied (new)
2025/12/19 16:14:38 INFO  : ds6/test/01c6974c6734c6420349465a92308013.npy: Copied (new)
2025/12/19 16:14:38 INFO  : ds6/test/079a491a340e01e66cb463fde336168d.npy: Copied (new)
2025/12/19 16:14:38 INFO  : ds6/test/08029e5e1b2c46c18878b0c8ce0f7c96.npy: Copied (new)
2025/12/19 16:14:39 INFO  : ds6/test/0a5ab28ddf5b87f4f5ee882233c0d16f.npy: Copied (new)
2025/12/19 16:14:39 INFO  : ds6/test/0905d9ed65c601579b5930f8448ac321.npy: Copied (new)
2025/12/19 16:14:39 INFO  : ds6/test/098fb438b37131631f1a218025976268.npy: Copied (new)
2025/12/19 16:14:39 INFO  : ds6/test/0af7b005810973fd6c1cdd31da0e8544.npy: Copied (new)
2025/12/19 16:14:39 INFO  : ds6/test/0d65ac2b1540802884757cf2d6cefd63.npy: Copied (new)
2025/12/19 16:14:39 INFO  : ds6/test/0ae92dbcdb7d1f80b5e44cd0398284d4.npy: Copied (new)
2025/12/19 16:14:39 INFO  : ds6/test/08849330847806f1188752d1a60dfbf3.npy: Copied (new)
2025/12/19 16:14:39 INFO  : ds6/test/09a3f107ae22248ee4f4bc5bf73c3b1a.npy: Copied (new)
2025/12/19 16:14:40 INFO  : ds6/test/0dab3af5e8de88d202eac7f695a02f8d.npy: Copied (new)
2025/12/19 16:14:40 INFO  : ds6/test/108dcac247d4569129984698af271824.npy: Copied (new)
2025/12/19 16:14:41 INFO  : ds6/test/0e03d638e7276438c7c65fbcd2afb887.npy: Copied (new)
2025/12/19 16:14:41 INFO  : ds6/test/108c935fa426a1b5f65455cdefea35b6.npy: Copied (new)
2025/12/19 16:14:41 INFO  : ds6/test/11704f499d9371fc6daf917d78a6ab4f.npy: Copied (new)
2025/12/19 16:14:42 INFO  : ds6/test/16042ee56c46100545236b869aa9a507.npy: Copied (new)
2025/12/19 16:14:42 INFO  : ds6/test/12fbfd7466f7536e3bb29599d8c1ba32.npy: Copied (new)
2025/12/19 16:14:42 INFO  : ds6/test/1367346d17f3dd20b7bafb07a58463da.npy: Copied (new)
2025/12/19 16:14:42 INFO  : ds6/test/14c01fb9e370a68bd81c5a68e882f998.npy: Copied (new)
2025/12/19 16:14:42 INFO  : ds6/test/17a06200231968de66a2187ddc7d9279.npy: Copied (new)
2025/12/19 16:14:43 INFO  : ds6/test/1653360f1c5b5fe92f1b87fda322004b.npy: Copied (new)
2025/12/19 16:14:43 INFO  : ds6/test/153897125be5f26abdd72a060edba56d.npy: Copied (new)
2025/12/19 16:14:43 INFO  : ds6/test/16f72ae60d63886fbadfb19ecb1f96bf.npy: Copied (new)
2025/12/19 16:14:43 INFO  : ds6/test/15cddb48e41ef5bfd3cc0f3ec4110c4a.npy: Copied (new)
2025/12/19 16:14:43 INFO  : ds6/test/0ea0b0dee9a94dd79c30295132f8b346.npy: Copied (new)
2025/12/19 16:14:43 INFO  : ds6/test/17f4e179db2dc8cfc8afaa46528f788a.npy: Copied (new)
2025/12/19 16:14:44 INFO  : ds6/test/17ba7dbe2a90569d3a1f1e4579437afb.npy: Copied (new)
2025/12/19 16:14:44 INFO  : ds6/test/10be948743c7e697ba10e7dc32eecf37.npy: Copied (new)
2025/12/19 16:14:44 INFO  : ds6/test/1d11103a81b1e13164340bfc74152e14.npy: Copied (new)
2025/12/19 16:14:44 INFO  : ds6/test/1ae2cd88d8287240f006afd47c48c9d0.npy: Copied (new)
2025/12/19 16:14:45 INFO  : ds6/test/17f2e34e08e5642e81b9a21a8cc726e4.npy: Copied (new)
2025/12/19 16:14:45 INFO  : ds6/test/1dddce1f1821d5f83905df5c4ef20aed.npy: Copied (new)
2025/12/19 16:14:45 INFO  : ds6/test/1fd4a976df3974b2d31cf0c641956a2b.npy: Copied (new)
2025/12/19 16:14:45 INFO  : ds6/test/1d4d8304654449a8fd6882bd9097fbf6.npy: Copied (new)
2025/12/19 16:14:46 INFO  : ds6/test/1ebd04beedb4f0bd21587ce15a504bfd.npy: Copied (new)
2025/12/19 16:14:46 INFO  : ds6/test/1de8ed616f52ac3664e73bbafd6a0a1d.npy: Copied (new)
2025/12/19 16:14:46 INFO  : ds6/test/1baf062e1b6c4c319c2bc285d018efa0.npy: Copied (new)
2025/12/19 16:14:46 INFO  : ds6/test/1fba9c0b47c76ba85399610d4cc61cda.npy: Copied (new)
2025/12/19 16:14:47 INFO  : ds6/test/21e1365ba51b28839aab46208beeb61a.npy: Copied (new)
2025/12/19 16:14:47 INFO  : ds6/test/200e30c170d3609ae2c88c9b4519588e.npy: Copied (new)
2025/12/19 16:14:47 INFO  : ds6/test/226d1ae0b21dd898e288c46072e252a0.npy: Copied (new)
2025/12/19 16:14:47 INFO  : ds6/test/23bac0af9162a339a1efe6586e9956ac.npy: Copied (new)
2025/12/19 16:14:47 INFO  : ds6/test/22b8ad92cd688761564cc028222fed14.npy: Copied (new)
2025/12/19 16:14:48 INFO  : ds6/test/227828773378d98d81726c0a2b414e3d.npy: Copied (new)
2025/12/19 16:14:48 INFO  : ds6/test/243723313fcfefecfc4a09c950808579.npy: Copied (new)
2025/12/19 16:14:48 INFO  : ds6/test/23e668bfc8584adf0c16a344f5f91ee9.npy: Copied (new)
2025/12/19 16:14:48 INFO  : ds6/test/24a19b8791625f77f18b5736193170ed.npy: Copied (new)
2025/12/19 16:14:49 INFO  : ds6/test/20f48b7634f959921965a42b607106a9.npy: Copied (new)
2025/12/19 16:14:49 INFO  : ds6/test/26411ce72fead7f87de3a3b9acf9cada.npy: Copied (new)
2025/12/19 16:14:49 INFO  : ds6/test/2578c31c4f6a036845010058444903f3.npy: Copied (new)
2025/12/19 16:14:49 INFO  : ds6/test/26d56925833df067eccedce05d405cd6.npy: Copied (new)
2025/12/19 16:14:49 INFO  : ds6/test/18436ab59a2d54eae40d81545992385e.npy: Copied (new)
2025/12/19 16:14:50 INFO  : ds6/test/269f786636fbb2c073adc0a10cb57152.npy: Copied (new)
2025/12/19 16:14:50 INFO  : ds6/test/276fec961e478fe7eeae579896e9bc40.npy: Copied (new)
2025/12/19 16:14:50 INFO  : ds6/test/24599a41f07a5ce8ca5560bb0b11984a.npy: Copied (new)
2025/12/19 16:14:50 INFO  : ds6/test/269966386feb3e66a6b43812454e884f.npy: Copied (new)
2025/12/19 16:14:50 INFO  : ds6/test/28720f4cbc28f75f9bf720ef96688251.npy: Copied (new)
2025/12/19 16:14:51 INFO  : ds6/test/2856a660521977e79fa305e2ef0490ba.npy: Copied (new)
2025/12/19 16:14:51 INFO  : ds6/test/27fe82fe6818386b259bd3393dfe9c6a.npy: Copied (new)
2025/12/19 16:14:51 INFO  : ds6/test/29a4501257cfac8467989a7879920461.npy: Copied (new)
2025/12/19 16:14:52 INFO  : ds6/test/298fed663f1d39e775a002e5492e713f.npy: Copied (new)
2025/12/19 16:14:52 INFO  : ds6/test/2996834a5a6141bb06f45f558b1d36f4.npy: Copied (new)
2025/12/19 16:14:52 INFO  : ds6/test/28779d3e6cb7737b35d93bb7bc19a09c.npy: Copied (new)
2025/12/19 16:14:52 INFO  : ds6/test/292106a0890f78038be6bcc5122c92f8.npy: Copied (new)
2025/12/19 16:14:53 INFO  : ds6/test/2a4bb244a75669ba717f555b254dff60.npy: Copied (new)
2025/12/19 16:14:53 INFO  : ds6/test/2a8d0da17f7ccb0f4ad00a862e917548.npy: Copied (new)
2025/12/19 16:14:53 INFO  : ds6/test/2bacf8c588beaa30c1825fa3c7a0a845.npy: Copied (new)
2025/12/19 16:14:53 INFO  : ds6/test/2c7597cd2e8475644b1b12134873cc63.npy: Copied (new)
2025/12/19 16:14:53 INFO  : ds6/test/250137f76ae2cbb043cd120cead9783c.npy: Copied (new)
2025/12/19 16:14:53 INFO  : ds6/test/2f68273c0f20dc7e2130f2772de8ed49.npy: Copied (new)
2025/12/19 16:14:54 INFO  : ds6/test/2e251f9572d0f742f85493bf3b81db8e.npy: Copied (new)
2025/12/19 16:14:54 INFO  : ds6/test/3246eba49892b9c4e252416635fd5efd.npy: Copied (new)
2025/12/19 16:14:54 INFO  : ds6/test/2dd696f5e504dc7ba25d319d34a76da4.npy: Copied (new)
2025/12/19 16:14:54 INFO  : ds6/test/318b60dbd6194271c1b0f7a50e379634.npy: Copied (new)
2025/12/19 16:14:55 INFO  : ds6/test/36ed75a32baf66e8dea8f3510407b099.npy: Copied (new)
2025/12/19 16:14:55 INFO  : ds6/test/36cd3904128ab5be0e3c394f35591dd9.npy: Copied (new)
2025/12/19 16:14:55 INFO  : ds6/test/353e98aad8a3f0e3b2e006a591ba362e.npy: Copied (new)
2025/12/19 16:14:55 INFO  : ds6/test/3be28c570c99552de9355f83e1979d9f.npy: Copied (new)
2025/12/19 16:14:56 INFO  : ds6/test/3b684a34d136ce23434b4e9e084438fd.npy: Copied (new)
2025/12/19 16:14:56 INFO  : ds6/test/308efcc470bd3245b19b24e6322c23be.npy: Copied (new)
2025/12/19 16:14:56 INFO  : ds6/test/417ea877a28536ee39da78fc0bb3cbab.npy: Copied (new)
2025/12/19 16:14:56 INFO  : ds6/test/392f172a79d79c308ff63460c7f66c8a.npy: Copied (new)
2025/12/19 16:14:56 INFO  : ds6/test/3ef2d4ddf9797d8edc6860c233526a78.npy: Copied (new)
2025/12/19 16:14:57 INFO  : ds6/test/437b88a79c39284c742ade499358b857.npy: Copied (new)
2025/12/19 16:14:57 INFO  : ds6/test/4351bf354ea6361783fd1be83a5cef61.npy: Copied (new)
2025/12/19 16:14:57 INFO  : ds6/test/43b62d78c6eb3c7b6e5f2f8706a72f7c.npy: Copied (new)
2025/12/19 16:14:57 INFO  : ds6/test/451308ed8ff1f90647b84d1ca115bd9d.npy: Copied (new)
2025/12/19 16:14:57 INFO  : ds6/test/44e8b317f281a9ce9bf8f3f50aa63bd0.npy: Copied (new)
2025/12/19 16:14:58 INFO  : ds6/test/4470ae87dcaa82a24ad032cba45a2956.npy: Copied (new)
2025/12/19 16:14:58 INFO  : ds6/test/29d3f74e41b99a19b8b421ae0fa34985.npy: Copied (new)
2025/12/19 16:14:59 INFO  : ds6/test/47494c4e3584264ff99c7fd17067820c.npy: Copied (new)
2025/12/19 16:14:59 INFO  : ds6/test/475eb1a2cac79fe2379a39bf0e5a9852.npy: Copied (new)
2025/12/19 16:14:59 INFO  : ds6/test/47dd24b8c29764c1c117f2dcbf0eca44.npy: Copied (new)
2025/12/19 16:14:59 INFO  : ds6/test/4826b1d7ee049e9c6a8d7f9dbc8e8abd.npy: Copied (new)
2025/12/19 16:14:59 INFO  : ds6/test/46e3ec3ecc18ceb2cb018630ad89ee6d.npy: Copied (new)
2025/12/19 16:14:59 INFO  : ds6/test/489ed11c5f4689427c5e08a4d5549c8b.npy: Copied (new)
2025/12/19 16:14:59 INFO  : ds6/test/47da1a0b55cb8262a2d7f040952d8b1d.npy: Copied (new)
2025/12/19 16:14:59 INFO  : ds6/test/3e512f30c4c595711c85d2cb53eab71a.npy: Copied (new)
2025/12/19 16:15:00 INFO  : ds6/test/49dc478b20000497372af318fd22efa3.npy: Copied (new)
2025/12/19 16:15:00 INFO  : ds6/test/4a923f0415afa206d3c69f7258f4182d.npy: Copied (new)
2025/12/19 16:15:00 INFO  : ds6/test/4ae62021b1b1d45fdce6f9bc73a74bcd.npy: Copied (new)
2025/12/19 16:15:01 INFO  : ds6/test/47fc26dd74816a35a650730fc9e55142.npy: Copied (new)
2025/12/19 16:15:01 INFO  : ds6/test/4d0d51b7fc74f7e68173f36de5656f7e.npy: Copied (new)
2025/12/19 16:15:01 INFO  : ds6/test/4ba763c18c090c5e5de618ad5486d7c8.npy: Copied (new)
2025/12/19 16:15:01 INFO  : ds6/test/4b3bcec3413836bd9c142ff4662f2080.npy: Copied (new)
2025/12/19 16:15:01 INFO  : ds6/test/4b420db19a0a8231f0e2dfc565aa3886.npy: Copied (new)
2025/12/19 16:15:01 INFO  : ds6/test/5281aab20c27bff8165ed03df9ffe3bf.npy: Copied (new)
2025/12/19 16:15:02 INFO  : ds6/test/52396c5de7ed6850dd932365bcd8dfa5.npy: Copied (new)
2025/12/19 16:15:02 INFO  : ds6/test/520ee9774b2c97394310f97f50542357.npy: Copied (new)
2025/12/19 16:15:02 INFO  : ds6/test/49aa4112b81d1f212a12169e8dc61daf.npy: Copied (new)
2025/12/19 16:15:03 INFO  : ds6/test/52c434dcb334f1304a5c93315a1349f6.npy: Copied (new)
2025/12/19 16:15:03 INFO  : ds6/test/532fbe0f3837028c66b13e394fc8d25c.npy: Copied (new)
2025/12/19 16:15:03 INFO  : ds6/test/52e9b4adfb4838fd2e2e13f7c98b1324.npy: Copied (new)
2025/12/19 16:15:03 INFO  : ds6/test/526db7e66b74b0c0940cf8dc0fd88dd1.npy: Copied (new)
2025/12/19 16:15:03 INFO  : ds6/test/548ec996984dfe3b70c6a4b568261f95.npy: Copied (new)
2025/12/19 16:15:03 INFO  : ds6/test/575fdc3c0508c3ba76a873d5896d62ba.npy: Copied (new)
2025/12/19 16:15:03 INFO  : ds6/test/4f13d43d2455096ed2ae4e6649536743.npy: Copied (new)
2025/12/19 16:15:04 INFO  : ds6/test/53848602c31fae07f06d7b093e238336.npy: Copied (new)
2025/12/19 16:15:04 INFO  : ds6/test/53faf1b94f6aad74e9a960a7140f19b3.npy: Copied (new)
2025/12/19 16:15:05 INFO  : ds6/test/56a8e9421e0a5adb36a3bbd72330560d.npy: Copied (new)
2025/12/19 16:15:05 INFO  : ds6/test/57d26988ade7baff0eb7de55255da573.npy: Copied (new)
2025/12/19 16:15:05 INFO  : ds6/test/57def58b6181f0adb8f868b51788e4f2.npy: Copied (new)
2025/12/19 16:15:05 INFO  : ds6/test/58d3d2b2463f0a96324b0ae5fdd1bf7b.npy: Copied (new)
2025/12/19 16:15:05 INFO  : ds6/test/5a4dbe021f0ccbebd34783800680fcd7.npy: Copied (new)
2025/12/19 16:15:05 INFO  : ds6/test/5b0364d5a77deac06b124b2de4ab008c.npy: Copied (new)
2025/12/19 16:15:05 INFO  : ds6/test/5a7169227fa9072ec6042ff24613d69c.npy: Copied (new)
2025/12/19 16:15:06 INFO  : ds6/test/5a78236b6ee04218bbe4973899e4442a.npy: Copied (new)
2025/12/19 16:15:06 INFO  : ds6/test/5b558ca0c1a24d88c89214070da8ea63.npy: Copied (new)
2025/12/19 16:15:06 INFO  : ds6/test/5cccdf4c313ada6d187be91eec35609b.npy: Copied (new)
2025/12/19 16:15:06 INFO  : ds6/test/57e025d1a7de18974ab39fce15f7f2a8.npy: Copied (new)
2025/12/19 16:15:06 INFO  : ds6/test/5b1cf7296a0f38c484ddde0c6db4839b.npy: Copied (new)
2025/12/19 16:15:07 INFO  : ds6/test/5ba4db790160e7571c98a26e01056722.npy: Copied (new)
2025/12/19 16:15:07 INFO  : ds6/test/5e5b6d871e8ec8f5dd92e9d20bc38ffc.npy: Copied (new)
2025/12/19 16:15:07 INFO  : ds6/test/60b4ef888a4fed3123289d54cad2d0ae.npy: Copied (new)
2025/12/19 16:15:07 INFO  : ds6/test/5e84896aade719aa67e68cc3732a91a8.npy: Copied (new)
2025/12/19 16:15:07 INFO  : ds6/test/5e3a2fe361569b4c1968a6f41ce14966.npy: Copied (new)
2025/12/19 16:15:07 INFO  : ds6/test/5e16806927c8312f5c0fbc10081d772d.npy: Copied (new)
2025/12/19 16:15:07 INFO  : ds6/test/6077063d093d90a2d235086dd8860991.npy: Copied (new)
2025/12/19 16:15:08 INFO  : ds6/test/5ebb490135270b219a32bd6d094ee402.npy: Copied (new)
